center_x,center_y,left_distance,right_distance
4.753949792510205441e+00,1.522999015973331893e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.784772171610374158e+00,1.527998614337283456e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.807170461449033816e+00,1.532998077081808219e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.838110232220282469e+00,1.537997362851489669e+01,7.250000000000000888e-01,7.750000000000000222e-01
4.860583205131527862e+00,1.542996421405482010e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.891555916172797502e+00,1.547995192381921115e+01,7.250000000000000888e-01,8.000000000000000444e-01
4.914022220168693167e+00,1.552993550509405551e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.944951222278521463e+00,1.557991321280280772e+01,7.500000000000000000e-01,8.000000000000000444e-01
4.975848491709373711e+00,1.562988318601901305e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.998298987196705845e+00,1.567984308717180042e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.029100465041234536e+00,1.572979002522276915e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.051544547267837082e+00,1.577972048305660380e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.082256522906235752e+00,1.582963025542420255e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.104608858752390788e+00,1.587951440467898223e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.135230076352553574e+00,1.592936724195719478e+01,7.750000000000000222e-01,7.250000000000000888e-01
5.157310536305849347e+00,1.597918234122545300e+01,7.750000000000000222e-01,7.250000000000000888e-01
5.187725065782563760e+00,1.602895259267301498e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.209654694779078277e+00,1.607867030026587685e+01,7.750000000000000222e-01,7.250000000000000888e-01
5.239893097166178570e+00,1.612832732597347274e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.261510774236862531e+00,1.617791528041525950e+01,7.750000000000000222e-01,7.250000000000000888e-01
5.291260630341386495e+00,1.622742575664506859e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.312377031156762186e+00,1.627674445441891393e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.341736294176079092e+00,1.632582722157775379e+01,7.500000000000000000e-01,8.000000000000000444e-01
5.370828405959363394e+00,1.637472821051491678e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.391254416390634852e+00,1.642342380965686033e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.419805347080769664e+00,1.647189106452233531e+01,7.500000000000000000e-01,7.500000000000000000e-01
5.448071866099107652e+00,1.652010901267687260e+01,7.750000000000000222e-01,7.500000000000000000e-01
5.467657051480747654e+00,1.656806024651973175e+01,7.500000000000000000e-01,7.750000000000000222e-01
5.495388551191358495e+00,1.661573261178213201e+01,7.000000000000000666e-01,7.750000000000000222e-01
5.514492362651441937e+00,1.666312090645165256e+01,7.500000000000000000e-01,7.500000000000000000e-01
5.533417540053231498e+00,1.671022840950155697e+01,7.500000000000000000e-01,8.000000000000000444e-01
5.552219300803742819e+00,1.675706805487609330e+01,7.000000000000000666e-01,7.750000000000000222e-01
5.579362257442911144e+00,1.680366307288373307e+01,6.500000000000000222e-01,7.750000000000000222e-01
5.598102067025216400e+00,1.685004695233214989e+01,6.750000000000000444e-01,7.500000000000000000e-01
5.616903915739078101e+00,1.689626264349305629e+01,6.750000000000000444e-01,7.750000000000000222e-01
5.627420444541908040e+00,1.694236099562291287e+01,6.500000000000000222e-01,8.000000000000000444e-01
5.654910356147952122e+00,1.697999501830557634e+01,6.750000000000000444e-01,7.750000000000000222e-01
5.682602357871261667e+00,1.701762841515849445e+01,6.500000000000000222e-01,7.750000000000000222e-01
5.710520006686101269e+00,1.706372482941610613e+01,6.500000000000000222e-01,7.500000000000000000e-01
5.738703936525562099e+00,1.710993708495134058e+01,6.000000000000000888e-01,8.250000000000000666e-01
5.758752400342563860e+00,1.715631571294275659e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.787360153936461415e+00,1.720290319861827300e+01,7.250000000000000888e-01,8.250000000000000666e-01
5.807805487371292763e+00,1.724973239810787362e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.836871495892628658e+00,1.729682571452845607e+01,7.250000000000000888e-01,8.250000000000000666e-01
5.857725510895384957e+00,1.734419503083934089e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.887149921933049868e+00,1.739184177891109329e+01,7.250000000000000888e-01,8.250000000000000666e-01
5.908392413533083420e+00,1.743975824156268573e+01,7.250000000000000888e-01,7.750000000000000222e-01
5.938247877184541501e+00,1.748792942415844109e+01,7.250000000000000888e-01,8.000000000000000444e-01
5.959724233889117428e+00,1.753633381515404110e+01,7.750000000000000222e-01,7.750000000000000222e-01
5.989807611102680340e+00,1.758494566626913524e+01,7.250000000000000888e-01,8.000000000000000444e-01
6.011591449223269379e+00,1.763373557783557644e+01,7.250000000000000888e-01,7.750000000000000222e-01
6.042047821734110258e+00,1.768267238396855845e+01,7.250000000000000888e-01,8.000000000000000444e-01
6.064106408925793446e+00,1.773180057744110627e+01,7.250000000000000888e-01,7.750000000000000222e-01
6.094700732122406706e+00,1.778106479184575051e+01,7.250000000000000888e-01,8.000000000000000444e-01
6.125477103995093486e+00,1.783033698468310035e+01,7.250000000000000888e-01,7.750000000000000222e-01
6.148083447349701913e+00,1.787959307530256581e+01,7.750000000000000222e-01,7.000000000000000666e-01
6.171054165216190768e+00,1.792880670468704807e+01,7.750000000000000222e-01,7.250000000000000888e-01
6.202643777686668081e+00,1.797794838742986911e+01,7.750000000000000222e-01,7.250000000000000888e-01
6.226255913162134448e+00,1.802698611376187188e+01,7.250000000000000888e-01,7.250000000000000888e-01
