center_x,center_y,left_distance,right_distance
2.000000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
1.850000000000000089e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
1.700000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
1.550000000000000044e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
1.400000000000000133e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
1.250000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,3.000000000000000000e+00
1.100000000000000089e+00,1.000000000000000000e+00,1.050000000000000044e+00,3.000000000000000000e+00
9.500000000000000666e-01,1.100000000000000089e+00,1.200000000000000178e+00,1.500000000000000000e+00
9.000000000000000222e-01,1.250000000000000000e+00,9.000000000000000222e-01,3.000000000000000000e+00
9.000000000000000222e-01,1.400000000000000133e+00,8.750000000000000000e-01,3.000000000000000000e+00
9.000000000000000222e-01,1.550000000000000044e+00,8.750000000000000000e-01,3.000000000000000000e+00
9.000000000000000222e-01,1.700000000000000178e+00,8.750000000000000000e-01,3.000000000000000000e+00
9.000000000000000222e-01,1.850000000000000089e+00,8.750000000000000000e-01,3.000000000000000000e+00
9.000000000000000222e-01,2.000000000000000000e+00,8.750000000000000000e-01,3.000000000000000000e+00
9.000000000000000222e-01,2.149999999999999911e+00,8.750000000000000000e-01,9.500000000000000666e-01
9.000000000000000222e-01,2.300000000000000266e+00,8.750000000000000000e-01,9.500000000000000666e-01
9.000000000000000222e-01,2.450000000000000178e+00,8.750000000000000000e-01,1.775000000000000133e+00
9.000000000000000222e-01,2.600000000000000089e+00,8.750000000000000000e-01,1.775000000000000133e+00
9.000000000000000222e-01,2.750000000000000000e+00,8.750000000000000000e-01,1.775000000000000133e+00
9.000000000000000222e-01,2.900000000000000355e+00,8.750000000000000000e-01,1.775000000000000133e+00
9.000000000000000222e-01,3.050000000000000266e+00,8.750000000000000000e-01,1.775000000000000133e+00
9.000000000000000222e-01,3.200000000000000178e+00,1.000000000000000000e+00,1.975000000000000089e+00
1.050000000000000044e+00,3.350000000000000089e+00,1.450000000000000178e+00,1.450000000000000178e+00
1.200000000000000178e+00,3.500000000000000000e+00,1.250000000000000000e+00,1.575000000000000178e+00
1.150000000000000133e+00,3.650000000000000355e+00,1.375000000000000000e+00,1.850000000000000089e+00
1.000000000000000000e+00,3.800000000000000266e+00,1.175000000000000044e+00,1.850000000000000089e+00
9.500000000000000666e-01,3.950000000000000178e+00,9.500000000000000666e-01,1.750000000000000000e+00
9.500000000000000666e-01,4.100000000000000533e+00,9.250000000000000444e-01,1.725000000000000089e+00
