x,y
1.633316396364774103e+00,2.352080701188219880e+00
1.633478080594859883e+00,2.302391442565085100e+00
1.641954919405702373e+00,2.252744841879624538e+00
1.641861272418188022e+00,2.203145556922915915e+00
1.641647287617248985e+00,2.153598943176597835e+00
1.641300099550455860e+00,2.104110787183708808e+00
1.640806460439134806e+00,2.054687320560736996e+00
1.640152795406038200e+00,2.005335231793634598e+00
1.639325260066077039e+00,1.956061675770042863e+00
1.638309801090680695e+00,1.906874280218991302e+00
1.637024561636476472e+00,1.857781148917440284e+00
1.635513437015668092e+00,1.808790862219687767e+00
1.633693531458893400e+00,1.759912473793777021e+00
1.631540145888571880e+00,1.711155503735174666e+00
1.629027736080171707e+00,1.662529927911235106e+00
1.626129960530166674e+00,1.614046163427375724e+00
1.622819737893068881e+00,1.565782706575593375e+00
1.619069316427788063e+00,1.517692618462328058e+00
1.614850355515875080e+00,1.469856106391148609e+00
1.610134024158549115e+00,1.422295571211412257e+00
1.604891100366477419e+00,1.375034676316496229e+00
1.599092100009556594e+00,1.328098327935105072e+00
1.592707413940674943e+00,1.281512638618219402e+00
1.585707459222463367e+00,1.235304874448104329e+00
1.578062843849970198e+00,1.189503384847747647e+00
1.569744543978329965e+00,1.144137514079904383e+00
1.560724092270031393e+00,1.099237493785862663e+00
1.550973775583689651e+00,1.054834316222971191e+00
1.540466839848386504e+00,1.010959588215490923e+00
1.529177699618025743e+00,9.676453662262747279e-01
1.517082149491975063e+00,9.249239733823502174e-01
1.504157574333896186e+00,8.828277997337758976e-01
1.490383155031379525e+00,8.413890874803982012e-01
1.467277487356189125e+00,8.006397033015131282e-01
1.451698106070010930e+00,7.606111185215349568e-01
1.435226413381121002e+00,7.213340071460012659e-01
1.417849873823107565e+00,6.828380073065620781e-01
1.399558867869381107e+00,6.451514835728863195e-01
1.380346428228235611e+00,6.083012940195938745e-01
1.360208709027676210e+00,5.723125660506961365e-01
1.330741167763515032e+00,5.372084850025549141e-01
1.308753357839328002e+00,5.030100994622390687e-01
1.277443512012496507e+00,4.697361470490871160e-01
1.245223780705982497e+00,4.374029041161753284e-01
1.212105586142307345e+00,4.060240624378167462e-01
1.178103421108521953e+00,3.756106354688688587e-01
1.143234579675193707e+00,3.545743962029872520e-01
1.107519029604107086e+00,3.261134671645147254e-01
1.070979262718605440e+00,3.070375826580009626e-01
1.033640126004836013e+00,2.889428657950776635e-01
9.955286364879325500e-01,2.718262772202756916e-01
9.566737831254645830e-01,2.556822146270685270e-01
9.171063190624479944e-01,2.405026424311118016e-01
8.768585476212777952e-01,2.262772491710878242e-01
8.359641053373871866e-01,2.129936286510753507e-01
7.944577452141589058e-01,2.006374820863983666e-01
7.523751231616186974e-01,1.891928374852108741e-01
7.097525903145365245e-01,1.786422812245014591e-01
6.666269936070554625e-01,1.689671986841181084e-01
6.230354866252885149e-01,1.601480184848654287e-01
5.790153523792465062e-01,1.521644568776099327e-01
5.346038392437582054e-01,1.449957583233457414e-01
4.898380109270724647e-01,1.386209278903972053e-01
4.447546109469653342e-01,1.330189522232290145e-01
3.994491875459245667e-01,1.282366624333587390e-01
3.538906534566860218e-01,1.242630879361329710e-01
3.081148970848332502e-01,1.210887423683615904e-01
2.622246986143667580e-01,1.187058005708070685e-01
2.161961678700853318e-01,1.171082435122301479e-01
1.701312943471647021e-01,1.162919688750559677e-01
1.240053206428853305e-01,1.162548655597769875e-01
7.797838300066023409e-02,1.169968509220894182e-01
3.202558947933288602e-02,1.185198701251435616e-01
-1.375156019018812861e-02,1.208278575668704641e-01
-5.938600963513214481e-02,1.239266609202996083e-01
-1.047844556717787978e-01,1.278239289007740143e-01
-1.499122306432675023e-01,1.325289644402981304e-01
-1.947343268494867996e-01,1.379932479513818200e-01
-2.392155150024099786e-01,1.442955613270073822e-01
-2.833204774507044332e-01,1.513888013382977960e-01
-3.270139562955106105e-01,1.592936340731132272e-01
-3.702609158421867330e-01,1.680302265754247404e-01
-4.130267197325926398e-01,1.776181642033829999e-01
-4.552773206748950141e-01,1.880764107452454481e-01
-4.969794625788228060e-01,1.994226708855877939e-01
-5.381008922290352325e-01,2.116732936921752462e-01
-5.786105791770781437e-01,2.248432314270578103e-01
-6.184789411446492968e-01,2.389454138378760695e-01
-6.576780721369004379e-01,2.539908947426970931e-01
-6.961819701829758955e-01,2.699882567982861969e-01
-7.339667613966465165e-01,2.869435791487188192e-01
-7.710109168925347589e-01,3.048604816018824493e-01
-8.072954590111220963e-01,3.237398221734762993e-01
-8.428041533044834388e-01,3.435795926197072747e-01
-8.775236828180581483e-01,3.727783479855308890e-01
-9.114439677469385881e-01,4.029242911370997104e-01
-9.445579186580947972e-01,4.340061506605803476e-01
-9.684582559408201341e-01,4.660097148204588313e-01
-9.999519628811179839e-01,4.989179015782063686e-01
-1.022235069923644213e+00,5.327108627726043766e-01
-1.052121425179340264e+00,5.673661203408486564e-01
-1.072813913446834189e+00,6.028587328807523127e-01
-1.092729826593074716e+00,6.391614882829822486e-01
-1.111953459814146505e+00,6.762451200124957040e-01
-1.138850259461948955e+00,7.140785420046673604e-01
-1.156704306267441584e+00,7.526290988470809573e-01
-1.173955134506696973e+00,7.918628271243590699e-01
-1.190642248530895841e+00,8.316770666897006503e-01
-1.206808405146698293e+00,8.720943885027179210e-01
-1.222499362647488041e+00,9.130098799278328903e-01
-1.237763598494149742e+00,9.544443710193848407e-01
-1.252651780081585731e+00,9.962918808932524906e-01
-1.267216802023848121e+00,1.038504802350750600e+00
-1.281513039938708687e+00,1.081102700038836240e+00
-1.295596342544360624e+00,1.123979034194585447e+00
-1.309523246943775199e+00,1.167086321725316456e+00
-1.323350721233656380e+00,1.210444908518352403e+00
-1.337135730187949623e+00,1.253949665968043359e+00
-1.350934794057993660e+00,1.297622780683828081e+00
-1.364803544548784942e+00,1.341361350668508257e+00
-1.378796282166101506e+00,1.385122497762284244e+00
-1.392965539237110084e+00,1.428932091236346569e+00
-1.407361652981687916e+00,1.472759052300507188e+00
